################################################################## 
# Generated by FullSWOF_2D version 1.10.00, 2023-04-06
################################################################## 
# (i-0.5)*dx 	(j-0.5)*dy	 h[i][j] 	 u[i][j] 	  v[i][j]	 h[i][j]+z[i][j] 	 z[i][j] 	 norm_U[i][j] 	Fr[i][j] (Froude)	 qx[i][j]	 qy[i][j]	  q[i][j]
# 
# time : 0 seconds 
2.3	      3.5	      0.0	      0.0	      0.0	-0.650399	-0.650399	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      3.7	      0.0	      0.0	      0.0	-0.702523	-0.702523	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      3.9	      0.0	      0.0	      0.0	-0.764352	-0.764352	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      4.1	      0.0	      0.0	      0.0	-0.835305	-0.835305	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      4.3	      0.0	      0.0	      0.0	-0.914351	-0.914351	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      4.5	      0.0	      0.0	      0.0	 -1.00006	 -1.00006	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      4.7	      0.0	      0.0	      0.0	 -1.09069	 -1.09069	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      4.9	      0.0	      0.0	      0.0	 -1.18423	 -1.18423	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      5.1	      0.0	      0.0	      0.0	 -1.27854	 -1.27854	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      5.3	      0.0	      0.0	      0.0	 -1.37146	 -1.37146	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      5.5	      0.0	      0.0	      0.0	 -1.46086	 -1.46086	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      5.7	      0.0	      0.0	      0.0	 -1.54481	 -1.54481	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      5.9	      0.0	      0.0	      0.0	 -1.62164	 -1.62164	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      6.1	      0.0	      0.0	      0.0	 -1.69004	 -1.69004	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      6.3	      0.0	      0.0	      0.0	  -1.7491	  -1.7491	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      6.5	      0.0	      0.0	      0.0	 -1.79838	 -1.79838	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      6.7	      0.0	      0.0	      0.0	  -1.8379	  -1.8379	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      6.9	      0.0	      0.0	      0.0	  -1.8682	  -1.8682	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      7.1	      0.0	      0.0	      0.0	 -1.89022	 -1.89022	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      7.3	      0.0	      0.0	      0.0	 -1.90535	 -1.90535	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      7.5	      0.0	      0.0	      0.0	 -1.91531	 -1.91531	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      7.7	      0.0	      0.0	      0.0	 -1.92206	 -1.92206	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      7.9	      0.0	      0.0	      0.0	 -1.92772	 -1.92772	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      8.1	      0.0	      0.0	      0.0	 -1.93448	 -1.93448	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      8.3	      0.0	      0.0	      0.0	 -1.94446	 -1.94446	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      8.5	      0.0	      0.0	      0.0	 -1.95962	 -1.95962	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      8.7	      0.0	      0.0	      0.0	 -1.98168	 -1.98168	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      8.9	      0.0	      0.0	      0.0	 -2.01202	 -2.01202	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      9.1	      0.0	      0.0	      0.0	 -2.05159	 -2.05159	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      9.3	      0.0	      0.0	      0.0	 -2.10092	 -2.10092	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      9.5	      0.0	      0.0	      0.0	 -2.16003	 -2.16003	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      9.7	      0.0	      0.0	      0.0	 -2.22847	 -2.22847	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	      9.9	      0.0	      0.0	      0.0	 -2.30535	 -2.30535	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     10.1	      0.0	      0.0	      0.0	 -2.38933	 -2.38933	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     10.3	      0.0	      0.0	      0.0	 -2.47875	 -2.47875	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     10.5	      0.0	      0.0	      0.0	 -2.57168	 -2.57168	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     10.7	      0.0	      0.0	      0.0	   -2.666	   -2.666	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     10.9	      0.0	      0.0	      0.0	 -2.75953	 -2.75953	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     11.1	      0.0	      0.0	      0.0	 -2.85013	 -2.85013	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     11.3	      0.0	      0.0	      0.0	 -2.93581	 -2.93581	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     11.5	      0.0	      0.0	      0.0	 -3.01482	 -3.01482	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     11.7	      0.0	      0.0	      0.0	 -3.08573	 -3.08573	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     11.9	      0.0	      0.0	      0.0	 -3.14751	 -3.14751	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     12.1	      0.0	      0.0	      0.0	 -3.19959	 -3.19959	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     12.3	      0.0	      0.0	      0.0	 -3.24185	 -3.24185	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     12.5	      0.0	      0.0	      0.0	 -3.27469	 -3.27469	      0.0	      NaN	      0.0	      0.0	      0.0
2.3	     12.7	      0.0	      0.0	      0.0	 -3.29894	 -3.29894	      0.0	      NaN	      0.0	      0.0	      0.0

2.5	      0.1	      0.0	      0.0	      0.0	 -0.17778	 -0.17778	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      0.3	      0.0	      0.0	      0.0	-0.243597	-0.243597	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      0.5	      0.0	      0.0	      0.0	  -0.2999	  -0.2999	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      0.7	      0.0	      0.0	      0.0	-0.346379	-0.346379	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      0.9	      0.0	      0.0	      0.0	-0.383207	-0.383207	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      1.1	      0.0	      0.0	      0.0	-0.411031	-0.411031	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      1.3	      0.0	      0.0	      0.0	-0.430941	-0.430941	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      1.5	      0.0	      0.0	      0.0	-0.444416	-0.444416	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      1.7	      0.0	      0.0	      0.0	-0.453251	-0.453251	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      1.9	      0.0	      0.0	      0.0	-0.459469	-0.459469	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      2.1	      0.0	      0.0	      0.0	-0.465221	-0.465221	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      2.3	      0.0	      0.0	      0.0	-0.472683	-0.472683	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      2.5	      0.0	      0.0	      0.0	-0.483944	-0.483944	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      2.7	      0.0	      0.0	      0.0	-0.500909	-0.500909	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      2.9	      0.0	      0.0	      0.0	-0.525201	-0.525201	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      3.1	      0.0	      0.0	      0.0	-0.558084	-0.558084	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      3.3	      0.0	      0.0	      0.0	-0.600399	-0.600399	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      3.5	      0.0	      0.0	      0.0	-0.652523	-0.652523	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      3.7	      0.0	      0.0	      0.0	-0.714352	-0.714352	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      3.9	      0.0	      0.0	      0.0	-0.785305	-0.785305	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      4.1	      0.0	      0.0	      0.0	-0.864351	-0.864351	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      4.3	      0.0	      0.0	      0.0	-0.950065	-0.950065	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      4.5	      0.0	      0.0	      0.0	 -1.04069	 -1.04069	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      4.7	      0.0	      0.0	      0.0	 -1.13423	 -1.13423	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      4.9	      0.0	      0.0	      0.0	 -1.22854	 -1.22854	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      5.1	      0.0	      0.0	      0.0	 -1.32146	 -1.32146	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      5.3	      0.0	      0.0	      0.0	 -1.41086	 -1.41086	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      5.5	      0.0	      0.0	      0.0	 -1.49481	 -1.49481	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      5.7	      0.0	      0.0	      0.0	 -1.57164	 -1.57164	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      5.9	      0.0	      0.0	      0.0	 -1.64004	 -1.64004	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      6.1	      0.0	      0.0	      0.0	  -1.6991	  -1.6991	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      6.3	      0.0	      0.0	      0.0	 -1.74838	 -1.74838	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      6.5	      0.0	      0.0	      0.0	  -1.7879	  -1.7879	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      6.7	      0.0	      0.0	      0.0	  -1.8182	  -1.8182	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      6.9	      0.0	      0.0	      0.0	 -1.84022	 -1.84022	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      7.1	      0.0	      0.0	      0.0	 -1.85536	 -1.85536	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      7.3	      0.0	      0.0	      0.0	 -1.86531	 -1.86531	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      7.5	      0.0	      0.0	      0.0	 -1.87206	 -1.87206	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      7.7	      0.0	      0.0	      0.0	 -1.87772	 -1.87772	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      7.9	      0.0	      0.0	      0.0	 -1.88448	 -1.88448	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      8.1	      0.0	      0.0	      0.0	 -1.89446	 -1.89446	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      8.3	      0.0	      0.0	      0.0	 -1.90962	 -1.90962	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      8.5	      0.0	      0.0	      0.0	 -1.93168	 -1.93168	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      8.7	      0.0	      0.0	      0.0	 -1.96202	 -1.96202	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      8.9	      0.0	      0.0	      0.0	 -2.00159	 -2.00159	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      9.1	      0.0	      0.0	      0.0	 -2.05092	 -2.05092	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      9.3	      0.0	      0.0	      0.0	 -2.11003	 -2.11003	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      9.5	      0.0	      0.0	      0.0	 -2.17847	 -2.17847	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      9.7	      0.0	      0.0	      0.0	 -2.25535	 -2.25535	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	      9.9	      0.0	      0.0	      0.0	 -2.33933	 -2.33933	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     10.1	      0.0	      0.0	      0.0	 -2.42875	 -2.42875	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     10.3	      0.0	      0.0	      0.0	 -2.52168	 -2.52168	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     10.5	      0.0	      0.0	      0.0	 -2.61599	 -2.61599	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     10.7	      0.0	      0.0	      0.0	 -2.70953	 -2.70953	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     10.9	      0.0	      0.0	      0.0	 -2.80013	 -2.80013	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     11.1	      0.0	      0.0	      0.0	 -2.88581	 -2.88581	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     11.3	      0.0	      0.0	      0.0	 -2.96482	 -2.96482	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     11.5	      0.0	      0.0	      0.0	 -3.03573	 -3.03573	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     11.7	      0.0	      0.0	      0.0	 -3.09751	 -3.09751	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     11.9	      0.0	      0.0	      0.0	 -3.14959	 -3.14959	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     12.1	      0.0	      0.0	      0.0	 -3.19185	 -3.19185	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     12.3	      0.0	      0.0	      0.0	 -3.22469	 -3.22469	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     12.5	      0.0	      0.0	      0.0	 -3.24894	 -3.24894	      0.0	      NaN	      0.0	      0.0	      0.0
2.5	     12.7	      0.0	      0.0	      0.0	 -3.26587	 -3.26587	      0.0	      NaN	      0.0	      0.0	      0.0

2.7	      0.1	      0.0	      0.0	      0.0	-0.193597	-0.193597	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      0.3	      0.0	      0.0	      0.0	  -0.2499	  -0.2499	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      0.5	      0.0	      0.0	      0.0	-0.296379	-0.296379	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      0.7	      0.0	      0.0	      0.0	-0.333207	-0.333207	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      0.9	      0.0	      0.0	      0.0	-0.361031	-0.361031	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      1.1	      0.0	      0.0	      0.0	-0.380941	-0.380941	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      1.3	      0.0	      0.0	      0.0	-0.394416	-0.394416	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      1.5	      0.0	      0.0	      0.0	-0.403251	-0.403251	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      1.7	      0.0	      0.0	      0.0	-0.409469	-0.409469	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      1.9	      0.0	      0.0	      0.0	-0.415221	-0.415221	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      2.1	      0.0	      0.0	      0.0	-0.422683	-0.422683	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      2.3	      0.0	      0.0	      0.0	-0.433944	-0.433944	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      2.5	      0.0	      0.0	      0.0	-0.450909	-0.450909	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      2.7	      0.0	      0.0	      0.0	-0.475201	-0.475201	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      2.9	      0.0	      0.0	      0.0	-0.508084	-0.508084	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      3.1	      0.0	      0.0	      0.0	-0.550399	-0.550399	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      3.3	      0.0	      0.0	      0.0	-0.602523	-0.602523	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      3.5	      0.0	      0.0	      0.0	-0.664352	-0.664352	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      3.7	      0.0	      0.0	      0.0	-0.735305	-0.735305	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      3.9	      0.0	      0.0	      0.0	-0.814351	-0.814351	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      4.1	      0.0	      0.0	      0.0	-0.900065	-0.900065	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      4.3	      0.0	      0.0	      0.0	 -0.99069	 -0.99069	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      4.5	      0.0	      0.0	      0.0	 -1.08423	 -1.08423	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      4.7	      0.0	      0.0	      0.0	 -1.17854	 -1.17854	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      4.9	      0.0	      0.0	      0.0	 -1.27146	 -1.27146	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      5.1	      0.0	      0.0	      0.0	 -1.36086	 -1.36086	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      5.3	      0.0	      0.0	      0.0	 -1.44481	 -1.44481	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      5.5	      0.0	      0.0	      0.0	 -1.52164	 -1.52164	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      5.7	      0.0	      0.0	      0.0	 -1.59004	 -1.59004	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      5.9	      0.0	      0.0	      0.0	  -1.6491	  -1.6491	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      6.1	      0.0	      0.0	      0.0	 -1.69838	 -1.69838	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      6.3	      0.0	      0.0	      0.0	  -1.7379	  -1.7379	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      6.5	      0.0	      0.0	      0.0	  -1.7682	  -1.7682	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      6.7	      0.0	      0.0	      0.0	 -1.79022	 -1.79022	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      6.9	      0.0	      0.0	      0.0	 -1.80536	 -1.80536	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      7.1	      0.0	      0.0	      0.0	 -1.81531	 -1.81531	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      7.3	      0.0	      0.0	      0.0	 -1.82206	 -1.82206	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      7.5	      0.0	      0.0	      0.0	 -1.82772	 -1.82772	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      7.7	      0.0	      0.0	      0.0	 -1.83448	 -1.83448	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      7.9	      0.0	      0.0	      0.0	 -1.84445	 -1.84445	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      8.1	      0.0	      0.0	      0.0	 -1.85962	 -1.85962	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      8.3	      0.0	      0.0	      0.0	 -1.88168	 -1.88168	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      8.5	      0.0	      0.0	      0.0	 -1.91202	 -1.91202	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      8.7	      0.0	      0.0	      0.0	 -1.95159	 -1.95159	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      8.9	      0.0	      0.0	      0.0	 -2.00092	 -2.00092	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      9.1	      0.0	      0.0	      0.0	 -2.06003	 -2.06003	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      9.3	      0.0	      0.0	      0.0	 -2.12847	 -2.12847	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      9.5	      0.0	      0.0	      0.0	 -2.20535	 -2.20535	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      9.7	      0.0	      0.0	      0.0	 -2.28933	 -2.28933	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	      9.9	      0.0	      0.0	      0.0	 -2.37875	 -2.37875	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     10.1	      0.0	      0.0	      0.0	 -2.47168	 -2.47168	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     10.3	      0.0	      0.0	      0.0	   -2.566	   -2.566	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     10.5	      0.0	      0.0	      0.0	 -2.65952	 -2.65952	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     10.7	      0.0	      0.0	      0.0	 -2.75013	 -2.75013	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     10.9	      0.0	      0.0	      0.0	 -2.83581	 -2.83581	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     11.1	      0.0	      0.0	      0.0	 -2.91482	 -2.91482	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     11.3	      0.0	      0.0	      0.0	 -2.98573	 -2.98573	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     11.5	      0.0	      0.0	      0.0	 -3.04751	 -3.04751	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     11.7	      0.0	      0.0	      0.0	 -3.09959	 -3.09959	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     11.9	      0.0	      0.0	      0.0	 -3.14185	 -3.14185	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     12.1	      0.0	      0.0	      0.0	 -3.17469	 -3.17469	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     12.3	      0.0	      0.0	      0.0	 -3.19894	 -3.19894	      0.0	      NaN	      0.0	      0.0	      0.0
2.7	     12.5	      0.0	      0.0	      0.0	 -3.21587	 -3.21587	      0.0	      NaN	      0.0	      0.0	      0.0
